timestep,field_energy,max_E,max_B,total_flux,avg_lorentz_force,charge_rms,current_rms,maxwell_violation
0,0.01024750396,0.05546613598,5.421010862e-20,1.290757137e-22,0.001294127601,0.003246556525,0.003246556524,0.04105310447
1,-nan,0.05259193248,5.421010862e-20,-nan,-nan,0.003241281854,0.003241273149,nan
2,nan,0.06779720346,5.421010862e-20,-nan,nan,0.003227350891,0.003227233737,nan
3,0.00227274211,0.04817617435,5.421010862e-20,6.833757126e-22,0.0005022775485,0.003205131404,0.003204600591,0.03983366851
4,-nan,0.05259193238,5.421010862e-20,-nan,-nan,0.00317523131,0.003173722286,nan
5,nan,0.06768793096,5.421010862e-20,-nan,nan,0.003138484061,0.003135213635,nan
6,0.001747376592,0.04683350376,5.421010862e-20,1.564397148e-22,0.0004402957429,0.003095819992,0.003089792658,0.03845976699
7,-nan,0.05259193662,5.421010862e-20,-nan,-nan,0.003048223305,0.003038261817,nan
8,nan,0.06573886382,5.421010862e-20,-nan,nan,0.002996676618,0.002981462078,nan
9,0.001380102318,0.04683350646,5.421010862e-20,5.344384796e-22,0.000333895372,0.002942137797,0.002920291783,0.03656856021
10,-nan,0.05320178717,5.421010862e-20,-nan,-nan,0.002885508721,0.002855710373,nan
11,nan,0.06266745133,5.421010862e-20,-nan,nan,0.002827612509,0.002788731189,nan
12,0.001701938488,0.05259193854,5.421010862e-20,5.265215185e-22,0.0003590559785,0.002769166641,0.002720395826,0.03445607038
13,-nan,0.07437622988,5.421010862e-20,-nan,-nan,0.002710759867,0.002651715077,nan
14,nan,0.05928437176,5.421010862e-20,-nan,nan,0.002652844981,0.002583617457,nan
15,0.003141193505,0.05259193248,5.421010862e-20,8.640954935e-22,0.0002668487374,0.002595750775,0.002516910093,0.03258539443
16,-nan,0.06044779554,5.421010862e-20,-nan,-nan,0.002539702466,0.002452247121,nan
17,nan,0.06449796279,5.421010862e-20,-nan,nan,0.002484853188,0.002390133947,nan
18,0.001886366865,0.04687613543,5.421010862e-20,8.520676149e-22,0.0001450722958,0.00243131183,0.00233093523,0.03041484833
19,-nan,0.06130796702,5.421010862e-20,-nan,-nan,0.00237916139,0.002274882753,nan
20,nan,0.0543678531,5.421010862e-20,-nan,nan,0.002328473943,0.002222091793,nan
