x,y,theta
0,0,-2.35462
1,0,-2.33888
2,0,-2.32259
3,0,-2.30568
4,0,-2.28819
5,0,-2.2701
6,0,-2.25151
7,0,-2.23248
8,0,-2.21299
9,0,-2.19288
10,0,-2.17203
11,0,-2.15049
12,0,-2.12831
13,0,-2.10553
14,0,-2.08208
15,0,-2.05799
16,0,-2.03334
17,0,-2.00811
18,0,-1.98212
19,0,-1.95562
20,0,-1.9285
21,0,-1.90083
22,0,-1.87262
23,0,-1.84393
24,0,-1.81474
25,0,-1.7851
26,0,-1.75505
27,0,-1.72465
28,0,-1.69404
29,0,-1.66319
30,0,-1.63216
31,0,-1.60099
32,0,-1.5697
33,0,-1.53843
34,0,-1.50731
35,0,-1.47632
36,0,-1.44541
37,0,-1.41472
38,0,-1.38432
39,0,-1.35428
40,0,-1.32464
41,0,-1.2954
42,0,-1.26663
43,0,-1.2384
44,0,-1.21072
45,0,-1.1836
46,0,-1.15707
47,0,-1.13113
48,0,-1.10571
49,0,-1.0809
50,0,-1.05679
51,0,-1.03335
52,0,-1.01052
53,0,-0.988329
54,0,-0.966781
55,0,-0.945853
56,0,-0.925523
57,0,-0.905796
58,0,-0.886632
59,0,-0.868031
60,0,-0.850025
61,0,-0.83267
62,0,-0.815944
63,0,-0.799615
0,1,-2.37071
1,1,-2.35489
2,1,-2.33849
3,1,-2.32155
4,1,-2.304
5,1,-2.28585
6,1,-2.26714
7,1,-2.24798
8,1,-2.22831
9,1,-2.20802
10,1,-2.18695
11,1,-2.16516
12,1,-2.14269
13,1,-2.11955
14,1,-2.09577
15,1,-2.07129
16,1,-2.04615
17,1,-2.0204
18,1,-1.99388
19,1,-1.96677
20,1,-1.93903
21,1,-1.91068
22,1,-1.88172
23,1,-1.85224
24,1,-1.82221
25,1,-1.79173
26,1,-1.7608
27,1,-1.72949
28,1,-1.69793
29,1,-1.66611
30,1,-1.63407
31,1,-1.60186
32,1,-1.56957
33,1,-1.53734
34,1,-1.50523
35,1,-1.47321
36,1,-1.44133
37,1,-1.40967
38,1,-1.37835
39,1,-1.34745
40,1,-1.31695
41,1,-1.28692
42,1,-1.25738
43,1,-1.22844
44,1,-1.20009
45,1,-1.17236
46,1,-1.14523
47,1,-1.11873
48,1,-1.09287
49,1,-1.06768
50,1,-1.04317
51,1,-1.01935
52,1,-0.99619
53,1,-0.973723
54,1,-0.951906
55,1,-0.930745
56,1,-0.91023
57,1,-0.890338
58,1,-0.871052
59,1,-0.852351
60,1,-0.834273
61,1,-0.816862
62,1,-0.80015
63,1,-0.783953
0,2,-2.38732
1,2,-2.37148
2,2,-2.35507
3,2,-2.33812
4,2,-2.32051
5,2,-2.30226
6,2,-2.28344
7,2,-2.26412
8,2,-2.24428
9,2,-2.22376
10,2,-2.20254
11,2,-2.18051
12,2,-2.15772
13,2,-2.13423
14,2,-2.11004
15,2,-2.08516
16,2,-2.05957
17,2,-2.03326
18,2,-2.00626
19,2,-1.97846
20,2,-1.95005
21,2,-1.92097
22,2,-1.89125
23,2,-1.86094
24,2,-1.83007
25,2,-1.79867
26,2,-1.76681
27,2,-1.73455
28,2,-1.70197
29,2,-1.66912
30,2,-1.63601
31,2,-1.6027
32,2,-1.56936
33,2,-1.53609
34,2,-1.50291
35,2,-1.46982
36,2,-1.43688
37,2,-1.40422
38,2,-1.37194
39,2,-1.34011
40,2,-1.30873
41,2,-1.27788
42,2,-1.2476
43,2,-1.2179
44,2,-1.18884
45,2,-1.16047
46,2,-1.13276
47,2,-1.10572
48,2,-1.07939
49,2,-1.05377
50,2,-1.02887
51,2,-1.00468
52,2,-0.981204
53,2,-0.958457
54,2,-0.936414
55,2,-0.915049
56,2,-0.894369
57,2,-0.874345
58,2,-0.854956
59,2,-0.836173
60,2,-0.818035
61,2,-0.800586
62,2,-0.783896
63,2,-0.767774
0,3,-2.40434
1,3,-2.38852
2,3,-2.37214
3,3,-2.35518
4,3,-2.33755
5,3,-2.31928
6,3,-2.30038
7,3,-2.28095
8,3,-2.26096
9,3,-2.2403
10,3,-2.21881
11,3,-2.19653
12,3,-2.17349
13,3,-2.14971
14,3,-2.12518
15,3,-2.09989
16,3,-2.07381
17,3,-2.04697
18,3,-2.01939
19,3,-1.99095
20,3,-1.96186
21,3,-1.93204
22,3,-1.90152
23,3,-1.87034
24,3,-1.83855
25,3,-1.80618
26,3,-1.77332
27,3,-1.74001
28,3,-1.70637
29,3,-1.6724
30,3,-1.63814
31,3,-1.60368
32,3,-1.56916
33,3,-1.53473
34,3,-1.50042
35,3,-1.46621
36,3,-1.43216
37,3,-1.39843
38,3,-1.3651
39,3,-1.33227
40,3,-1.29998
41,3,-1.26827
42,3,-1.23718
43,3,-1.20671
44,3,-1.17692
45,3,-1.14787
46,3,-1.11956
47,3,-1.09197
48,3,-1.06512
49,3,-1.03902
50,3,-1.01372
51,3,-0.98921
52,3,-0.965443
53,3,-0.942428
54,3,-0.920163
55,3,-0.89862
56,3,-0.877792
57,3,-0.85765
58,3,-0.838166
59,3,-0.819307
60,3,-0.801129
61,3,-0.783691
62,3,-0.76704
63,3,-0.750955
0,4,-2.42176
1,4,-2.40597
2,4,-2.38965
3,4,-2.37275
4,4,-2.35511
5,4,-2.33682
6,4,-2.31786
7,4,-2.29836
8,4,-2.27828
9,4,-2.25748
10,4,-2.23581
11,4,-2.2133
12,4,-2.19
13,4,-2.16596
14,4,-2.14107
15,4,-2.11537
16,4,-2.08885
17,4,-2.06149
18,4,-2.03332
19,4,-2.00432
20,4,-1.97444
21,4,-1.94384
22,4,-1.91249
23,4,-1.88042
24,4,-1.84766
25,4,-1.81427
26,4,-1.78035
27,4,-1.74593
28,4,-1.71114
29,4,-1.67597
30,4,-1.64049
31,4,-1.60478
32,4,-1.56901
33,4,-1.53335
34,4,-1.4978
35,4,-1.46239
36,4,-1.42718
37,4,-1.39228
38,4,-1.35785
39,4,-1.32396
40,4,-1.29069
41,4,-1.25808
42,4,-1.22614
43,4,-1.19486
44,4,-1.16428
45,4,-1.13451
46,4,-1.10556
47,4,-1.0774
48,4,-1.05004
49,4,-1.02351
50,4,-0.997807
51,4,-0.972929
52,4,-0.948865
53,4,-0.925604
54,4,-0.903132
55,4,-0.881425
56,4,-0.860462
57,4,-0.840208
58,4,-0.82063
59,4,-0.801726
60,4,-0.783528
61,4,-0.766104
62,4,-0.749489
63,4,-0.733452
0,5,-2.43967
1,5,-2.424
2,5,-2.40772
3,5,-2.39085
4,5,-2.37326
5,5,-2.35497
6,5,-2.33598
7,5,-2.31644
8,5,-2.29629
9,5,-2.27537
10,5,-2.25355
11,5,-2.23082
12,5,-2.20726
13,5,-2.18291
14,5,-2.15774
15,5,-2.13167
16,5,-2.10471
17,5,-2.07685
18,5,-2.04809
19,5,-2.01845
20,5,-1.98782
21,5,-1.95644
22,5,-1.92421
23,5,-1.89121
24,5,-1.85741
25,5,-1.82299
26,5,-1.78792
27,5,-1.75235
28,5,-1.71632
29,5,-1.67988
30,5,-1.64307
31,5,-1.60601
32,5,-1.56893
33,5,-1.53194
34,5,-1.49508
35,5,-1.45837
36,5,-1.4219
37,5,-1.38578
38,5,-1.35016
39,5,-1.31516
40,5,-1.28085
41,5,-1.24724
42,5,-1.21437
43,5,-1.18223
44,5,-1.15086
45,5,-1.12036
46,5,-1.09078
47,5,-1.06206
48,5,-1.0342
49,5,-1.00721
50,5,-0.9811
51,5,-0.955876
52,5,-0.931524
53,5,-0.908028
54,5,-0.885358
55,5,-0.863498
56,5,-0.842398
57,5,-0.822035
58,5,-0.80239
59,5,-0.783464
60,5,-0.765279
61,5,-0.747888
62,5,-0.731326
63,5,-0.715359
0,6,-2.45817
1,6,-2.4426
2,6,-2.4264
3,6,-2.40959
4,6,-2.39206
5,6,-2.37381
6,6,-2.3548
7,6,-2.33522
8,6,-2.31502
9,6,-2.29404
10,6,-2.2721
11,6,-2.24917
12,6,-2.22539
13,6,-2.20072
14,6,-2.17523
15,6,-2.1488
16,6,-2.12142
17,6,-2.09308
18,6,-2.06374
19,6,-2.03344
20,6,-2.00217
21,6,-1.96981
22,6,-1.9367
23,6,-1.90271
24,6,-1.86788
25,6,-1.83232
26,6,-1.79608
27,6,-1.75926
28,6,-1.72191
29,6,-1.68409
30,6,-1.64587
31,6,-1.60738
32,6,-1.56891
33,6,-1.53051
34,6,-1.49221
35,6,-1.45413
36,6,-1.41632
37,6,-1.37888
38,6,-1.34201
39,6,-1.30581
40,6,-1.27038
41,6,-1.23573
42,6,-1.20188
43,6,-1.16882
44,6,-1.13664
45,6,-1.10539
46,6,-1.07513
47,6,-1.04586
48,6,-1.0175
49,6,-0.990045
50,6,-0.963545
51,6,-0.937999
52,6,-0.913381
53,6,-0.889671
54,6,-0.866817
55,6,-0.844789
56,6,-0.823564
57,6,-0.803131
58,6,-0.783461
59,6,-0.764536
60,6,-0.746371
61,6,-0.729032
62,6,-0.712564
63,6,-0.696694
0,7,-2.47729
1,7,-2.46183
2,7,-2.44576
3,7,-2.42904
4,7,-2.41157
5,7,-2.39334
6,7,-2.37437
7,7,-2.35479
8,7,-2.33454
9,7,-2.31349
10,7,-2.29147
11,7,-2.26844
12,7,-2.2444
13,7,-2.21945
14,7,-2.19358
15,7,-2.16678
16,7,-2.13898
17,7,-2.11016
18,7,-2.08026
